,PERMNO,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,HEXCD,HSICCD,CUSIP,DLSTCD,NEXTDT,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,ACPERM,NWPERM,DLPRC,PRC,RET,SHROUT,CFACPR,OPENPRC,MARKETCAP,TAQ_TICKER,pNYSE_size,pNYSE_value,pNYSE_prof,pNYSE_dur,pNYSE_valprof,pNYSE_fscore,pNYSE_debtiss,pNYSE_repurch,pNYSE_nissa,pNYSE_accruals,pNYSE_growth,pNYSE_aturnover,pNYSE_gmargins,pNYSE_divp,pNYSE_ep,pNYSE_cfp,pNYSE_noa,pNYSE_inv,pNYSE_invcap,pNYSE_igrowth,pNYSE_sgrowth,pNYSE_lev,pNYSE_roaa,pNYSE_roea,pNYSE_sp,pNYSE_gltnoa,pNYSE_divg,pNYSE_invaci,pNYSE_mom,pNYSE_indmom,pNYSE_valmom,pNYSE_valmomprof,pNYSE_shortint,pNYSE_mom12,pNYSE_momrev,pNYSE_lrrev,pNYSE_valuem,pNYSE_nissm,pNYSE_sue,pNYSE_roe,pNYSE_rome,pNYSE_roa,pNYSE_strev,pNYSE_ivol,pNYSE_betaarb,pNYSE_season,pNYSE_indrrev,pNYSE_indrrevlv,pNYSE_indmomrev,pNYSE_ciss,pNYSE_price,pNYSE_age,pNYSE_shvol,pNYSE_exchsw,pNYSE_ipo
2005-01-03,85763,,11,1,6519.0,92930Y10,WPC,W P CAREY & CO LLC,WPC,531190.0,N,A,R,34627,1,6798.0,,,,67.0,679.0,,,,,,,35.01,-0.004266,37525.0,1.0,35.11,1313750.25,WPC,7.0,,,,,10,1.0,1.0,3.0,,,,,10.0,7.0,3.0,,,,,,3.0,8.0,6.0,1.0,7.0,7.0,,7.0,10.0,,,10.0,5.0,7.0,2.0,,4.0,,8.0,9.0,10.0,3.0,10.0,10.0,6.0,9.0,10.0,10.0,5.0,6.0,9,10.0,10,1
2005-01-04,85763,,11,1,6519.0,92930Y10,WPC,W P CAREY & CO LLC,WPC,531190.0,N,A,R,34627,1,6798.0,,,,67.0,679.0,,,,,,,34.13,-0.025136,37525.0,1.0,34.85,1280728.25,WPC,7.0,,,,,10,1.0,1.0,3.0,,,,,10.0,7.0,3.0,,,,,,3.0,8.0,6.0,1.0,7.0,7.0,,7.0,10.0,,,10.0,5.0,7.0,2.0,,4.0,,8.0,9.0,10.0,3.0,10.0,10.0,6.0,9.0,10.0,10.0,5.0,6.0,9,10.0,10,1
2005-01-05,85763,,11,1,6519.0,92930Y10,WPC,W P CAREY & CO LLC,WPC,531190.0,N,A,R,34627,1,6798.0,,,,67.0,679.0,,,,,,,31.98,-0.062994,37525.0,1.0,34.16,1200049.5,WPC,7.0,,,,,10,1.0,1.0,3.0,,,,,10.0,7.0,3.0,,,,,,3.0,8.0,6.0,1.0,7.0,7.0,,7.0,10.0,,,10.0,5.0,7.0,2.0,,4.0,,8.0,9.0,10.0,3.0,10.0,10.0,6.0,9.0,10.0,10.0,5.0,6.0,9,10.0,10,1
2005-01-06,85763,,11,1,6519.0,92930Y10,WPC,W P CAREY & CO LLC,WPC,531190.0,N,A,R,34627,1,6798.0,,,,67.0,679.0,,,,,,,31.99,0.000313,37525.0,1.0,31.98,1200424.75,WPC,7.0,,,,,10,1.0,1.0,3.0,,,,,10.0,7.0,3.0,,,,,,3.0,8.0,6.0,1.0,7.0,7.0,,7.0,10.0,,,10.0,5.0,7.0,2.0,,4.0,,8.0,9.0,10.0,3.0,10.0,10.0,6.0,9.0,10.0,10.0,5.0,6.0,9,10.0,10,1
2005-01-07,85763,,11,1,6519.0,92930Y10,WPC,W P CAREY & CO LLC,WPC,531190.0,N,A,R,34627,1,6798.0,,,,67.0,679.0,,,,,,,32.23,0.007502,37525.0,1.0,32.1,1209430.75,WPC,7.0,,,,,10,1.0,1.0,3.0,,,,,10.0,7.0,3.0,,,,,,3.0,8.0,6.0,1.0,7.0,7.0,,7.0,10.0,,,10.0,5.0,7.0,2.0,,4.0,,8.0,9.0,10.0,3.0,10.0,10.0,6.0,9.0,10.0,10.0,5.0,6.0,9,10.0,10,1
2005-01-10,85763,,11,1,6519.0,92930Y10,WPC,W P CAREY & CO LLC,WPC,531190.0,N,A,R,34627,1,6798.0,,,,67.0,679.0,,,,,,,32.35,0.003723,37525.0,1.0,32.23,1213933.75,WPC,7.0,,,,,10,1.0,1.0,3.0,,,,,10.0,7.0,3.0,,,,,,3.0,8.0,6.0,1.0,7.0,7.0,,7.0,10.0,,,10.0,5.0,7.0,2.0,,4.0,,8.0,9.0,10.0,3.0,10.0,10.0,6.0,9.0,10.0,10.0,5.0,6.0,9,10.0,10,1
2005-01-11,85763,,11,1,6519.0,92930Y10,WPC,W P CAREY & CO LLC,WPC,531190.0,N,A,R,34627,1,6798.0,,,,67.0,679.0,,,,,,,32.61,0.008037,37525.0,1.0,32.45,1223690.25,WPC,7.0,,,,,10,1.0,1.0,3.0,,,,,10.0,7.0,3.0,,,,,,3.0,8.0,6.0,1.0,7.0,7.0,,7.0,10.0,,,10.0,5.0,7.0,2.0,,4.0,,8.0,9.0,10.0,3.0,10.0,10.0,6.0,9.0,10.0,10.0,5.0,6.0,9,10.0,10,1
2005-01-12,85763,,11,1,6519.0,92930Y10,WPC,W P CAREY & CO LLC,WPC,531190.0,N,A,R,34627,1,6798.0,,,,67.0,679.0,,,,,,,32.02,-0.018093,37525.0,1.0,32.75,1201550.5,WPC,7.0,,,,,10,1.0,1.0,3.0,,,,,10.0,7.0,3.0,,,,,,3.0,8.0,6.0,1.0,7.0,7.0,,7.0,10.0,,,10.0,5.0,7.0,2.0,,4.0,,8.0,9.0,10.0,3.0,10.0,10.0,6.0,9.0,10.0,10.0,5.0,6.0,9,10.0,10,1
2005-01-13,85763,,11,1,6519.0,92930Y10,WPC,W P CAREY & CO LLC,WPC,531190.0,N,A,R,34627,1,6798.0,,,,67.0,679.0,,,,,,,32.13,0.003435,37525.0,1.0,32.05,1205678.25,WPC,7.0,,,,,10,1.0,1.0,3.0,,,,,10.0,7.0,3.0,,,,,,3.0,8.0,6.0,1.0,7.0,7.0,,7.0,10.0,,,10.0,5.0,7.0,2.0,,4.0,,8.0,9.0,10.0,3.0,10.0,10.0,6.0,9.0,10.0,10.0,5.0,6.0,9,10.0,10,1
2005-01-14,85763,,11,1,6519.0,92930Y10,WPC,W P CAREY & CO LLC,WPC,531190.0,N,A,R,34627,1,6798.0,,,,67.0,679.0,,,,,,,32.4,0.008403,37525.0,1.0,32.35,1215810.0,WPC,7.0,,,,,10,1.0,1.0,3.0,,,,,10.0,7.0,3.0,,,,,,3.0,8.0,6.0,1.0,7.0,7.0,,7.0,10.0,,,10.0,5.0,7.0,2.0,,4.0,,8.0,9.0,10.0,3.0,10.0,10.0,6.0,9.0,10.0,10.0,5.0,6.0,9,10.0,10,1
