,PERMNO,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,HEXCD,HSICCD,CUSIP,DLSTCD,NEXTDT,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,ACPERM,NWPERM,DLPRC,PRC,RET,SHROUT,CFACPR,OPENPRC,MARKETCAP,TAQ_TICKER,pNYSE_size,pNYSE_value,pNYSE_prof,pNYSE_dur,pNYSE_valprof,pNYSE_fscore,pNYSE_debtiss,pNYSE_repurch,pNYSE_nissa,pNYSE_accruals,pNYSE_growth,pNYSE_aturnover,pNYSE_gmargins,pNYSE_divp,pNYSE_ep,pNYSE_cfp,pNYSE_noa,pNYSE_inv,pNYSE_invcap,pNYSE_igrowth,pNYSE_sgrowth,pNYSE_lev,pNYSE_roaa,pNYSE_roea,pNYSE_sp,pNYSE_gltnoa,pNYSE_divg,pNYSE_invaci,pNYSE_mom,pNYSE_indmom,pNYSE_valmom,pNYSE_valmomprof,pNYSE_shortint,pNYSE_mom12,pNYSE_momrev,pNYSE_lrrev,pNYSE_valuem,pNYSE_nissm,pNYSE_sue,pNYSE_roe,pNYSE_rome,pNYSE_roa,pNYSE_strev,pNYSE_ivol,pNYSE_betaarb,pNYSE_season,pNYSE_indrrev,pNYSE_indrrevlv,pNYSE_indmomrev,pNYSE_ciss,pNYSE_price,pNYSE_age,pNYSE_shvol,pNYSE_exchsw,pNYSE_ipo
2005-01-03,87649,,11,3,7370.0,17040410,CHRD,CHORDIANT SOFTWARE INC,CHRD,511210.0,Q,A,R,17990,3,7372.0,17040430.0,,,73.0,737.0,,,,,,,2.21,-0.030702,77008.0,0.4,2.33,170187.68,CHRD,9.0,1.0,9.0,1.0,4.0,10,1.0,1.0,1.0,3.0,10.0,5.0,10.0,,1.0,,10.0,7.0,4.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,,,,6.0,,,8.0,1.0,1.0,,5.0,1.0,,4.0,3.0,6.0,2.0,1.0,1.0,10.0,1.0,,,,1.0,9,2.0,10,1
2005-01-04,87649,,11,3,7370.0,17040410,CHRD,CHORDIANT SOFTWARE INC,CHRD,511210.0,Q,A,R,17990,3,7372.0,17040430.0,,,73.0,737.0,,,,,,,2.12,-0.040724,77008.0,0.4,2.21,163256.96,CHRD,9.0,1.0,9.0,1.0,4.0,10,1.0,1.0,1.0,3.0,10.0,5.0,10.0,,1.0,,10.0,7.0,4.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,,,,6.0,,,8.0,1.0,1.0,,5.0,1.0,,4.0,3.0,6.0,2.0,1.0,1.0,10.0,1.0,,,,1.0,9,2.0,10,1
2005-01-05,87649,,11,3,7370.0,17040410,CHRD,CHORDIANT SOFTWARE INC,CHRD,511210.0,Q,A,R,17990,3,7372.0,17040430.0,,,73.0,737.0,,,,,,,2.08,-0.018868,77008.0,0.4,2.04,160176.64,CHRD,9.0,1.0,9.0,1.0,4.0,10,1.0,1.0,1.0,3.0,10.0,5.0,10.0,,1.0,,10.0,7.0,4.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,,,,6.0,,,8.0,1.0,1.0,,5.0,1.0,,4.0,3.0,6.0,2.0,1.0,1.0,10.0,1.0,,,,1.0,9,2.0,10,1
2005-01-06,87649,,11,3,7370.0,17040410,CHRD,CHORDIANT SOFTWARE INC,CHRD,511210.0,Q,A,R,17990,3,7372.0,17040430.0,,,73.0,737.0,,,,,,,2.07,-0.004808,77008.0,0.4,2.07,159406.56,CHRD,9.0,1.0,9.0,1.0,4.0,10,1.0,1.0,1.0,3.0,10.0,5.0,10.0,,1.0,,10.0,7.0,4.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,,,,6.0,,,8.0,1.0,1.0,,5.0,1.0,,4.0,3.0,6.0,2.0,1.0,1.0,10.0,1.0,,,,1.0,9,2.0,10,1
2005-01-07,87649,,11,3,7370.0,17040410,CHRD,CHORDIANT SOFTWARE INC,CHRD,511210.0,Q,A,R,17990,3,7372.0,17040430.0,,,73.0,737.0,,,,,,,2.03,-0.019324,77008.0,0.4,2.08,156326.24,CHRD,9.0,1.0,9.0,1.0,4.0,10,1.0,1.0,1.0,3.0,10.0,5.0,10.0,,1.0,,10.0,7.0,4.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,,,,6.0,,,8.0,1.0,1.0,,5.0,1.0,,4.0,3.0,6.0,2.0,1.0,1.0,10.0,1.0,,,,1.0,9,2.0,10,1
2005-01-10,87649,,11,3,7370.0,17040410,CHRD,CHORDIANT SOFTWARE INC,CHRD,511210.0,Q,A,R,17990,3,7372.0,17040430.0,,,73.0,737.0,,,,,,,2.02,-0.004926,77008.0,0.4,2.03,155556.16,CHRD,9.0,1.0,9.0,1.0,4.0,10,1.0,1.0,1.0,3.0,10.0,5.0,10.0,,1.0,,10.0,7.0,4.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,,,,6.0,,,8.0,1.0,1.0,,5.0,1.0,,4.0,3.0,6.0,2.0,1.0,1.0,10.0,1.0,,,,1.0,9,2.0,10,1
2005-01-11,87649,,11,3,7370.0,17040410,CHRD,CHORDIANT SOFTWARE INC,CHRD,511210.0,Q,A,R,17990,3,7372.0,17040430.0,,,73.0,737.0,,,,,,,1.97,-0.024752,77008.0,0.4,2.04,151705.76,CHRD,9.0,1.0,9.0,1.0,4.0,10,1.0,1.0,1.0,3.0,10.0,5.0,10.0,,1.0,,10.0,7.0,4.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,,,,6.0,,,8.0,1.0,1.0,,5.0,1.0,,4.0,3.0,6.0,2.0,1.0,1.0,10.0,1.0,,,,1.0,9,2.0,10,1
2005-01-12,87649,,11,3,7370.0,17040410,CHRD,CHORDIANT SOFTWARE INC,CHRD,511210.0,Q,A,R,17990,3,7372.0,17040430.0,,,73.0,737.0,,,,,,,2.07,0.050761,77008.0,0.4,2.03,159406.56,CHRD,9.0,1.0,9.0,1.0,4.0,10,1.0,1.0,1.0,3.0,10.0,5.0,10.0,,1.0,,10.0,7.0,4.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,,,,6.0,,,8.0,1.0,1.0,,5.0,1.0,,4.0,3.0,6.0,2.0,1.0,1.0,10.0,1.0,,,,1.0,9,2.0,10,1
2005-01-13,87649,,11,3,7370.0,17040410,CHRD,CHORDIANT SOFTWARE INC,CHRD,511210.0,Q,A,R,17990,3,7372.0,17040430.0,,,73.0,737.0,,,,,,,2.05,-0.009662,77008.0,0.4,2.06,157866.4,CHRD,9.0,1.0,9.0,1.0,4.0,10,1.0,1.0,1.0,3.0,10.0,5.0,10.0,,1.0,,10.0,7.0,4.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,,,,6.0,,,8.0,1.0,1.0,,5.0,1.0,,4.0,3.0,6.0,2.0,1.0,1.0,10.0,1.0,,,,1.0,9,2.0,10,1
2005-01-14,87649,,11,3,7370.0,17040410,CHRD,CHORDIANT SOFTWARE INC,CHRD,511210.0,Q,A,R,17990,3,7372.0,17040430.0,,,73.0,737.0,,,,,,,2.12,0.034146,77008.0,0.4,2.09,163256.96,CHRD,9.0,1.0,9.0,1.0,4.0,10,1.0,1.0,1.0,3.0,10.0,5.0,10.0,,1.0,,10.0,7.0,4.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,,,,6.0,,,8.0,1.0,1.0,,5.0,1.0,,4.0,3.0,6.0,2.0,1.0,1.0,10.0,1.0,,,,1.0,9,2.0,10,1
