,PERMNO,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,HEXCD,HSICCD,CUSIP,DLSTCD,NEXTDT,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,ACPERM,NWPERM,DLPRC,PRC,RET,SHROUT,CFACPR,OPENPRC,MARKETCAP,TAQ_TICKER,pNYSE_size,pNYSE_value,pNYSE_prof,pNYSE_dur,pNYSE_valprof,pNYSE_fscore,pNYSE_debtiss,pNYSE_repurch,pNYSE_nissa,pNYSE_accruals,pNYSE_growth,pNYSE_aturnover,pNYSE_gmargins,pNYSE_divp,pNYSE_ep,pNYSE_cfp,pNYSE_noa,pNYSE_inv,pNYSE_invcap,pNYSE_igrowth,pNYSE_sgrowth,pNYSE_lev,pNYSE_roaa,pNYSE_roea,pNYSE_sp,pNYSE_gltnoa,pNYSE_divg,pNYSE_invaci,pNYSE_mom,pNYSE_indmom,pNYSE_valmom,pNYSE_valmomprof,pNYSE_shortint,pNYSE_mom12,pNYSE_momrev,pNYSE_lrrev,pNYSE_valuem,pNYSE_nissm,pNYSE_sue,pNYSE_roe,pNYSE_rome,pNYSE_roa,pNYSE_strev,pNYSE_ivol,pNYSE_betaarb,pNYSE_season,pNYSE_indrrev,pNYSE_indrrevlv,pNYSE_indmomrev,pNYSE_ciss,pNYSE_price,pNYSE_age,pNYSE_shvol,pNYSE_exchsw,pNYSE_ipo
2006-05-09,91283,20060629.0,11,3,1382.0,75130P10,RAME,R A M ENERGY RESOURCES INC,RAME,924110.0,Q,A,R,50735,2,1311.0,,,,13.0,131.0,,,,,,,6.79,,33630.0,0.001963,6.9,228347.7,RAME,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,10,,10,1
2006-05-10,91283,,11,3,1382.0,75130P10,RAME,R A M ENERGY RESOURCES INC,RAME,924110.0,Q,A,R,50735,2,1311.0,,,,13.0,131.0,,,,,,,6.7,-0.013255,33630.0,0.001963,6.79,225321.0,RAME,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,10,,10,1
2006-05-11,91283,,11,3,1382.0,75130P10,RAME,R A M ENERGY RESOURCES INC,RAME,924110.0,Q,A,R,50735,2,1311.0,,,,13.0,131.0,,,,,,,6.7,0.0,33630.0,0.001963,6.8,225321.0,RAME,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,10,,10,1
2006-05-12,91283,,11,3,1382.0,75130P10,RAME,R A M ENERGY RESOURCES INC,RAME,924110.0,Q,A,R,50735,2,1311.0,,,,13.0,131.0,,,,,,,6.62,-0.01194,33630.0,0.001963,6.55,222630.6,RAME,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,10,,10,1
2006-05-15,91283,,11,3,1382.0,75130P10,RAME,R A M ENERGY RESOURCES INC,RAME,924110.0,Q,A,R,50735,2,1311.0,,,,13.0,131.0,,,,,,,6.52,-0.015106,33630.0,0.001963,6.55,219267.6,RAME,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,10,,10,1
2006-05-16,91283,,11,3,1382.0,75130P10,RAME,R A M ENERGY RESOURCES INC,RAME,924110.0,Q,A,R,50735,2,1311.0,,,,13.0,131.0,,,,,,,6.6,0.01227,33630.0,0.001963,6.54,221958.0,RAME,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,10,,10,1
2006-05-17,91283,,11,3,1382.0,75130P10,RAME,R A M ENERGY RESOURCES INC,RAME,924110.0,Q,A,R,50735,2,1311.0,,,,13.0,131.0,,,,,,,6.41,-0.028788,33630.0,0.001963,6.45,215568.3,RAME,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,10,,10,1
2006-05-18,91283,,11,3,1382.0,75130P10,RAME,R A M ENERGY RESOURCES INC,RAME,924110.0,Q,A,R,50735,2,1311.0,,,,13.0,131.0,,,,,,,6.25,-0.024961,33630.0,0.001963,6.45,210187.5,RAME,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,10,,10,1
2006-05-19,91283,,11,3,1382.0,75130P10,RAME,R A M ENERGY RESOURCES INC,RAME,924110.0,Q,A,R,50735,2,1311.0,,,,13.0,131.0,,,,,,,6.4,0.024,33630.0,0.001963,6.44,215232.0,RAME,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,10,,10,1
2006-05-22,91283,,11,3,1382.0,75130P10,RAME,R A M ENERGY RESOURCES INC,RAME,924110.0,Q,A,R,50735,2,1311.0,,,,13.0,131.0,,,,,,,6.25,-0.023438,33630.0,0.001963,6.2,210187.5,RAME,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,10,,10,1
