,PERMNO,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,HEXCD,HSICCD,CUSIP,DLSTCD,NEXTDT,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,ACPERM,NWPERM,DLPRC,PRC,RET,SHROUT,CFACPR,OPENPRC,MARKETCAP,TAQ_TICKER,pNYSE_size,pNYSE_value,pNYSE_prof,pNYSE_dur,pNYSE_valprof,pNYSE_fscore,pNYSE_debtiss,pNYSE_repurch,pNYSE_nissa,pNYSE_accruals,pNYSE_growth,pNYSE_aturnover,pNYSE_gmargins,pNYSE_divp,pNYSE_ep,pNYSE_cfp,pNYSE_noa,pNYSE_inv,pNYSE_invcap,pNYSE_igrowth,pNYSE_sgrowth,pNYSE_lev,pNYSE_roaa,pNYSE_roea,pNYSE_sp,pNYSE_gltnoa,pNYSE_divg,pNYSE_invaci,pNYSE_mom,pNYSE_indmom,pNYSE_valmom,pNYSE_valmomprof,pNYSE_shortint,pNYSE_mom12,pNYSE_momrev,pNYSE_lrrev,pNYSE_valuem,pNYSE_nissm,pNYSE_sue,pNYSE_roe,pNYSE_rome,pNYSE_roa,pNYSE_strev,pNYSE_ivol,pNYSE_betaarb,pNYSE_season,pNYSE_indrrev,pNYSE_indrrevlv,pNYSE_indmomrev,pNYSE_ciss,pNYSE_price,pNYSE_age,pNYSE_shvol,pNYSE_exchsw,pNYSE_ipo
2005-01-03,89822,,11,3,6331.0,25456W20,DRCT,DIRECT GENERAL CORP,DRCT,524126.0,Q,A,R,44288,3,6331.0,,,,63.0,633.0,,,,,,,32.0,-0.003115,22360.0,1.0,32.62,715520.0,DRCT,8.0,,,,,1,1.0,10.0,,,,,,,7.0,4.0,,,,,,5.0,7.0,10.0,3.0,,,,1.0,4.0,,,2.0,2.0,,,,2.0,,9.0,8.0,7.0,2.0,4.0,,,2.0,,,,6.0,10,5.0,10,10
2005-01-04,89822,,11,3,6331.0,25456W20,DRCT,DIRECT GENERAL CORP,DRCT,524126.0,Q,A,R,44288,3,6331.0,,,,63.0,633.0,,,,,,,31.65,-0.010938,22360.0,1.0,32.25,707694.0,DRCT,8.0,,,,,1,1.0,10.0,,,,,,,7.0,4.0,,,,,,5.0,7.0,10.0,3.0,,,,1.0,4.0,,,2.0,2.0,,,,2.0,,9.0,8.0,7.0,2.0,4.0,,,2.0,,,,6.0,10,5.0,10,10
2005-01-05,89822,,11,3,6331.0,25456W20,DRCT,DIRECT GENERAL CORP,DRCT,524126.0,Q,A,R,44288,3,6331.0,,,,63.0,633.0,,,,,,,31.29,-0.011374,22360.0,1.0,31.19,699644.4,DRCT,8.0,,,,,1,1.0,10.0,,,,,,,7.0,4.0,,,,,,5.0,7.0,10.0,3.0,,,,1.0,4.0,,,2.0,2.0,,,,2.0,,9.0,8.0,7.0,2.0,4.0,,,2.0,,,,6.0,10,5.0,10,10
2005-01-06,89822,,11,3,6331.0,25456W20,DRCT,DIRECT GENERAL CORP,DRCT,524126.0,Q,A,R,44288,3,6331.0,,,,63.0,633.0,,,,,,,31.25,-0.001278,22360.0,1.0,31.6,698750.0,DRCT,8.0,,,,,1,1.0,10.0,,,,,,,7.0,4.0,,,,,,5.0,7.0,10.0,3.0,,,,1.0,4.0,,,2.0,2.0,,,,2.0,,9.0,8.0,7.0,2.0,4.0,,,2.0,,,,6.0,10,5.0,10,10
2005-01-07,89822,,11,3,6331.0,25456W20,DRCT,DIRECT GENERAL CORP,DRCT,524126.0,Q,A,R,44288,3,6331.0,,,,63.0,633.0,,,,,,,30.26,-0.03168,22360.0,1.0,31.8,676613.6,DRCT,8.0,,,,,1,1.0,10.0,,,,,,,7.0,4.0,,,,,,5.0,7.0,10.0,3.0,,,,1.0,4.0,,,2.0,2.0,,,,2.0,,9.0,8.0,7.0,2.0,4.0,,,2.0,,,,6.0,10,5.0,10,10
2005-01-10,89822,,11,3,6331.0,25456W20,DRCT,DIRECT GENERAL CORP,DRCT,524126.0,Q,A,R,44288,3,6331.0,,,,63.0,633.0,,,,,,,29.69,-0.018837,22360.0,1.0,30.25,663868.4,DRCT,8.0,,,,,1,1.0,10.0,,,,,,,7.0,4.0,,,,,,5.0,7.0,10.0,3.0,,,,1.0,4.0,,,2.0,2.0,,,,2.0,,9.0,8.0,7.0,2.0,4.0,,,2.0,,,,6.0,10,5.0,10,10
2005-01-11,89822,,11,3,6331.0,25456W20,DRCT,DIRECT GENERAL CORP,DRCT,524126.0,Q,A,R,44288,3,6331.0,,,,63.0,633.0,,,,,,,29.33,-0.012125,22360.0,1.0,29.61,655818.8,DRCT,8.0,,,,,1,1.0,10.0,,,,,,,7.0,4.0,,,,,,5.0,7.0,10.0,3.0,,,,1.0,4.0,,,2.0,2.0,,,,2.0,,9.0,8.0,7.0,2.0,4.0,,,2.0,,,,6.0,10,5.0,10,10
2005-01-12,89822,,11,3,6331.0,25456W20,DRCT,DIRECT GENERAL CORP,DRCT,524126.0,Q,A,R,44288,3,6331.0,,,,63.0,633.0,,,,,,,28.75,-0.019775,22360.0,1.0,29.5,642850.0,DRCT,8.0,,,,,1,1.0,10.0,,,,,,,7.0,4.0,,,,,,5.0,7.0,10.0,3.0,,,,1.0,4.0,,,2.0,2.0,,,,2.0,,9.0,8.0,7.0,2.0,4.0,,,2.0,,,,6.0,10,5.0,10,10
2005-01-13,89822,,11,3,6331.0,25456W20,DRCT,DIRECT GENERAL CORP,DRCT,524126.0,Q,A,R,44288,3,6331.0,,,,63.0,633.0,,,,,,,28.93,0.006261,22360.0,1.0,28.7,646874.8,DRCT,8.0,,,,,1,1.0,10.0,,,,,,,7.0,4.0,,,,,,5.0,7.0,10.0,3.0,,,,1.0,4.0,,,2.0,2.0,,,,2.0,,9.0,8.0,7.0,2.0,4.0,,,2.0,,,,6.0,10,5.0,10,10
2005-01-14,89822,,11,3,6331.0,25456W20,DRCT,DIRECT GENERAL CORP,DRCT,524126.0,Q,A,R,44288,3,6331.0,,,,63.0,633.0,,,,,,,29.3,0.012789,22360.0,1.0,29.1,655148.0,DRCT,8.0,,,,,1,1.0,10.0,,,,,,,7.0,4.0,,,,,,5.0,7.0,10.0,3.0,,,,1.0,4.0,,,2.0,2.0,,,,2.0,,9.0,8.0,7.0,2.0,4.0,,,2.0,,,,6.0,10,5.0,10,10
