,PERMNO,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,HEXCD,HSICCD,CUSIP,DLSTCD,NEXTDT,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,ACPERM,NWPERM,DLPRC,PRC,RET,SHROUT,CFACPR,OPENPRC,MARKETCAP,TAQ_TICKER,pNYSE_size,pNYSE_value,pNYSE_prof,pNYSE_dur,pNYSE_valprof,pNYSE_fscore,pNYSE_debtiss,pNYSE_repurch,pNYSE_nissa,pNYSE_accruals,pNYSE_growth,pNYSE_aturnover,pNYSE_gmargins,pNYSE_divp,pNYSE_ep,pNYSE_cfp,pNYSE_noa,pNYSE_inv,pNYSE_invcap,pNYSE_igrowth,pNYSE_sgrowth,pNYSE_lev,pNYSE_roaa,pNYSE_roea,pNYSE_sp,pNYSE_gltnoa,pNYSE_divg,pNYSE_invaci,pNYSE_mom,pNYSE_indmom,pNYSE_valmom,pNYSE_valmomprof,pNYSE_shortint,pNYSE_mom12,pNYSE_momrev,pNYSE_lrrev,pNYSE_valuem,pNYSE_nissm,pNYSE_sue,pNYSE_roe,pNYSE_rome,pNYSE_roa,pNYSE_strev,pNYSE_ivol,pNYSE_betaarb,pNYSE_season,pNYSE_indrrev,pNYSE_indrrevlv,pNYSE_indmomrev,pNYSE_ciss,pNYSE_price,pNYSE_age,pNYSE_shvol,pNYSE_exchsw,pNYSE_ipo
2017-12-07,17178,20201231.0,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.2,,44561.0,1.0,14.8,632766.2,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-08,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.2,0.0,44561.0,1.0,14.27,632766.2,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-11,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,13.84,-0.025352,44561.0,1.0,14.22,616724.24,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-12,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,13.71,-0.009393,44561.0,1.0,13.72,610931.31,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-13,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,13.82,0.008023,44561.0,1.0,13.73,615833.02,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-14,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.05,0.016643,44561.0,1.0,13.94,626082.05,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-15,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.0,-0.003559,44561.0,1.0,14.06,623854.0,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-18,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.07,0.005,44561.0,1.0,14.03,626973.27,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-19,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.01,-0.004264,44561.0,1.0,14.135,624299.61,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-20,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.03,0.001428,44561.0,1.0,13.91,625190.83,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-21,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.03,0.0,44561.0,1.0,13.99,625190.83,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-22,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.04,0.000713,44561.0,1.0,14.02,625636.44,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-26,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.23,0.013533,44561.0,1.0,14.0,634103.03,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-27,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.07,-0.011244,44561.0,1.0,14.2,626973.27,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-28,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.08,0.000711,44561.0,1.0,14.07,627418.88,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2017-12-29,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.08,0.0,44561.0,1.0,14.05,627418.88,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,10,,10,10
2018-01-02,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.05,-0.002131,44561.0,1.0,14.16,626082.05,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,6.0,,,,5.0,5.0,6.0,,2.0,10,,10,10
2018-01-03,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.02,-0.002135,44561.0,1.0,14.2,624745.22,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,6.0,,,,5.0,5.0,6.0,,2.0,10,,10,10
2018-01-04,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.13,0.007846,44561.0,1.0,14.17,629646.93,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,6.0,,,,5.0,5.0,6.0,,2.0,10,,10,10
2018-01-05,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.49,0.025478,44561.0,1.0,14.18,645688.89,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,6.0,,,,5.0,5.0,6.0,,2.0,10,,10,10
2018-01-08,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.27,-0.015183,44561.0,1.0,14.49,635885.47,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,6.0,,,,5.0,5.0,6.0,,2.0,10,,10,10
2018-01-09,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.43,0.011212,44561.0,1.0,14.43,643015.23,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,6.0,,,,5.0,5.0,6.0,,2.0,10,,10,10
2018-01-10,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.28,-0.010395,44561.0,1.0,14.37,636331.08,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,6.0,,,,5.0,5.0,6.0,,2.0,10,,10,10
2018-01-11,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,14.76,0.033613,44561.0,1.0,14.39,657720.36,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,6.0,,,,5.0,5.0,6.0,,2.0,10,,10,10
2018-01-12,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,15.47,0.048103,44561.0,1.0,14.64,689358.67,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,6.0,,,,5.0,5.0,6.0,,2.0,10,,10,10
2018-01-16,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,15.97,0.032321,44561.0,1.0,15.52,711639.17,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,6.0,,,,5.0,5.0,6.0,,2.0,10,,10,10
2018-01-17,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,15.95,-0.001252,44561.0,1.0,15.9,710747.95,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,6.0,,,,5.0,5.0,6.0,,2.0,10,,10,10
2018-01-18,17178,,11,1,7389.0,23131L10,CURO,CURO GROUP HOLDINGS CORP,CURO,561499.0,N,A,R,56190,1,7389.0,,,,73.0,738.0,,,,,,,16.04,0.005643,44561.0,1.0,15.95,714758.44,CURO,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,6.0,,,,5.0,5.0,6.0,,2.0,10,,10,10
