,PERMNO,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,HEXCD,HSICCD,CUSIP,DLSTCD,NEXTDT,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,ACPERM,NWPERM,DLPRC,PRC,RET,SHROUT,CFACPR,OPENPRC,MARKETCAP,TAQ_TICKER,pNYSE_size,pNYSE_value,pNYSE_prof,pNYSE_dur,pNYSE_valprof,pNYSE_fscore,pNYSE_debtiss,pNYSE_repurch,pNYSE_nissa,pNYSE_accruals,pNYSE_growth,pNYSE_aturnover,pNYSE_gmargins,pNYSE_divp,pNYSE_ep,pNYSE_cfp,pNYSE_noa,pNYSE_inv,pNYSE_invcap,pNYSE_igrowth,pNYSE_sgrowth,pNYSE_lev,pNYSE_roaa,pNYSE_roea,pNYSE_sp,pNYSE_gltnoa,pNYSE_divg,pNYSE_invaci,pNYSE_mom,pNYSE_indmom,pNYSE_valmom,pNYSE_valmomprof,pNYSE_shortint,pNYSE_mom12,pNYSE_momrev,pNYSE_lrrev,pNYSE_valuem,pNYSE_nissm,pNYSE_sue,pNYSE_roe,pNYSE_rome,pNYSE_roa,pNYSE_strev,pNYSE_ivol,pNYSE_betaarb,pNYSE_season,pNYSE_indrrev,pNYSE_indrrevlv,pNYSE_indmomrev,pNYSE_ciss,pNYSE_price,pNYSE_age,pNYSE_shvol,pNYSE_exchsw,pNYSE_ipo
2005-01-03,82824,,11,2,2836.0,44860M80,HBY,HYBRIDON INC,HBY,325414.0,A,A,R,14310,3,2836.0,,,,28.0,283.0,,,,,,,0.5,0.041667,110902.0,0.015625,0.5,55451.0,HBY,10.0,1.0,,,,1,10.0,10.0,,,,1.0,1.0,,1.0,,,,6.0,,,1.0,,1.0,1.0,,,,,1.0,,,10.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,10.0,1.0,,,10.0,,,,1.0,8,10.0,10,1
2005-01-04,82824,,11,2,2836.0,44860M80,HBY,HYBRIDON INC,HBY,325414.0,A,A,R,14310,3,2836.0,,,,28.0,283.0,,,,,,,0.48,-0.04,110902.0,0.015625,0.49,53232.96,HBY,10.0,1.0,,,,1,10.0,10.0,,,,1.0,1.0,,1.0,,,,6.0,,,1.0,,1.0,1.0,,,,,1.0,,,10.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,10.0,1.0,,,10.0,,,,1.0,8,10.0,10,1
2005-01-05,82824,,11,2,2836.0,44860M80,HBY,HYBRIDON INC,HBY,325414.0,A,A,R,14310,3,2836.0,,,,28.0,283.0,,,,,,,0.48,0.0,110902.0,0.015625,0.48,53232.96,HBY,10.0,1.0,,,,1,10.0,10.0,,,,1.0,1.0,,1.0,,,,6.0,,,1.0,,1.0,1.0,,,,,1.0,,,10.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,10.0,1.0,,,10.0,,,,1.0,8,10.0,10,1
2005-01-06,82824,,11,2,2836.0,44860M80,HBY,HYBRIDON INC,HBY,325414.0,A,A,R,14310,3,2836.0,,,,28.0,283.0,,,,,,,0.46,-0.041667,110902.0,0.015625,0.48,51014.92,HBY,10.0,1.0,,,,1,10.0,10.0,,,,1.0,1.0,,1.0,,,,6.0,,,1.0,,1.0,1.0,,,,,1.0,,,10.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,10.0,1.0,,,10.0,,,,1.0,8,10.0,10,1
2005-01-07,82824,,11,2,2836.0,44860M80,HBY,HYBRIDON INC,HBY,325414.0,A,A,R,14310,3,2836.0,,,,28.0,283.0,,,,,,,0.47,0.021739,110902.0,0.015625,0.46,52123.94,HBY,10.0,1.0,,,,1,10.0,10.0,,,,1.0,1.0,,1.0,,,,6.0,,,1.0,,1.0,1.0,,,,,1.0,,,10.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,10.0,1.0,,,10.0,,,,1.0,8,10.0,10,1
2005-01-10,82824,,11,2,2836.0,44860M80,HBY,HYBRIDON INC,HBY,325414.0,A,A,R,14310,3,2836.0,,,,28.0,283.0,,,,,,,0.47,0.0,110902.0,0.015625,0.48,52123.94,HBY,10.0,1.0,,,,1,10.0,10.0,,,,1.0,1.0,,1.0,,,,6.0,,,1.0,,1.0,1.0,,,,,1.0,,,10.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,10.0,1.0,,,10.0,,,,1.0,8,10.0,10,1
2005-01-11,82824,,11,2,2836.0,44860M80,HBY,HYBRIDON INC,HBY,325414.0,A,A,R,14310,3,2836.0,,,,28.0,283.0,,,,,,,0.47,0.0,110902.0,0.015625,0.48,52123.94,HBY,10.0,1.0,,,,1,10.0,10.0,,,,1.0,1.0,,1.0,,,,6.0,,,1.0,,1.0,1.0,,,,,1.0,,,10.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,10.0,1.0,,,10.0,,,,1.0,8,10.0,10,1
2005-01-12,82824,,11,2,2836.0,44860M80,HBY,HYBRIDON INC,HBY,325414.0,A,A,R,14310,3,2836.0,,,,28.0,283.0,,,,,,,0.46,-0.021277,110902.0,0.015625,0.49,51014.92,HBY,10.0,1.0,,,,1,10.0,10.0,,,,1.0,1.0,,1.0,,,,6.0,,,1.0,,1.0,1.0,,,,,1.0,,,10.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,10.0,1.0,,,10.0,,,,1.0,8,10.0,10,1
2005-01-13,82824,,11,2,2836.0,44860M80,HBY,HYBRIDON INC,HBY,325414.0,A,A,R,14310,3,2836.0,,,,28.0,283.0,,,,,,,0.48,0.043478,110902.0,0.015625,0.48,53232.96,HBY,10.0,1.0,,,,1,10.0,10.0,,,,1.0,1.0,,1.0,,,,6.0,,,1.0,,1.0,1.0,,,,,1.0,,,10.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,10.0,1.0,,,10.0,,,,1.0,8,10.0,10,1
2005-01-14,82824,,11,2,2836.0,44860M80,HBY,HYBRIDON INC,HBY,325414.0,A,A,R,14310,3,2836.0,,,,28.0,283.0,,,,,,,0.48,0.0,110902.0,0.015625,0.48,53232.96,HBY,10.0,1.0,,,,1,10.0,10.0,,,,1.0,1.0,,1.0,,,,6.0,,,1.0,,1.0,1.0,,,,,1.0,,,10.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,10.0,1.0,,,10.0,,,,1.0,8,10.0,10,1
