,PERMNO,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,HEXCD,HSICCD,CUSIP,DLSTCD,NEXTDT,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,ACPERM,NWPERM,DLPRC,PRC,RET,SHROUT,CFACPR,OPENPRC,MARKETCAP,TAQ_TICKER,pNYSE_size,pNYSE_value,pNYSE_prof,pNYSE_dur,pNYSE_valprof,pNYSE_fscore,pNYSE_debtiss,pNYSE_repurch,pNYSE_nissa,pNYSE_accruals,pNYSE_growth,pNYSE_aturnover,pNYSE_gmargins,pNYSE_divp,pNYSE_ep,pNYSE_cfp,pNYSE_noa,pNYSE_inv,pNYSE_invcap,pNYSE_igrowth,pNYSE_sgrowth,pNYSE_lev,pNYSE_roaa,pNYSE_roea,pNYSE_sp,pNYSE_gltnoa,pNYSE_divg,pNYSE_invaci,pNYSE_mom,pNYSE_indmom,pNYSE_valmom,pNYSE_valmomprof,pNYSE_shortint,pNYSE_mom12,pNYSE_momrev,pNYSE_lrrev,pNYSE_valuem,pNYSE_nissm,pNYSE_sue,pNYSE_roe,pNYSE_rome,pNYSE_roa,pNYSE_strev,pNYSE_ivol,pNYSE_betaarb,pNYSE_season,pNYSE_indrrev,pNYSE_indrrevlv,pNYSE_indmomrev,pNYSE_ciss,pNYSE_price,pNYSE_age,pNYSE_shvol,pNYSE_exchsw,pNYSE_ipo
2005-01-03,76769,,11,1,1382.0,92343P10,VTS,VERITAS D G C INC,VTS,213112.0,N,A,R,25593,1,1382.0,,,,13.0,138.0,,,,,,,21.86,-0.024543,33418.0,1.0,22.42,730517.48,VTS,7.0,10.0,7.0,10.0,10.0,1,1.0,1.0,5.0,5.0,7.0,3.0,9.0,,1.0,10.0,,8.0,1.0,9.0,4.0,8.0,1.0,1.0,8.0,6.0,,,8.0,8.0,10.0,10.0,2.0,10.0,9.0,9.0,8.0,3.0,,2.0,2.0,,10.0,1.0,4.0,8.0,6.0,,,2.0,4.0,6,1.0,10,1
2005-01-04,76769,,11,1,1382.0,92343P10,VTS,VERITAS D G C INC,VTS,213112.0,N,A,R,25593,1,1382.0,,,,13.0,138.0,,,,,,,21.57,-0.013266,33418.0,1.0,21.86,720826.26,VTS,7.0,10.0,7.0,10.0,10.0,1,1.0,1.0,5.0,5.0,7.0,3.0,9.0,,1.0,10.0,,8.0,1.0,9.0,4.0,8.0,1.0,1.0,8.0,6.0,,,8.0,8.0,10.0,10.0,2.0,10.0,9.0,9.0,8.0,3.0,,2.0,2.0,,10.0,1.0,4.0,8.0,6.0,,,2.0,4.0,6,1.0,10,1
2005-01-05,76769,,11,1,1382.0,92343P10,VTS,VERITAS D G C INC,VTS,213112.0,N,A,R,25593,1,1382.0,,,,13.0,138.0,,,,,,,21.08,-0.022717,33418.0,1.0,21.3,704451.44,VTS,7.0,10.0,7.0,10.0,10.0,1,1.0,1.0,5.0,5.0,7.0,3.0,9.0,,1.0,10.0,,8.0,1.0,9.0,4.0,8.0,1.0,1.0,8.0,6.0,,,8.0,8.0,10.0,10.0,2.0,10.0,9.0,9.0,8.0,3.0,,2.0,2.0,,10.0,1.0,4.0,8.0,6.0,,,2.0,4.0,6,1.0,10,1
2005-01-06,76769,,11,1,1382.0,92343P10,VTS,VERITAS D G C INC,VTS,213112.0,N,A,R,25593,1,1382.0,,,,13.0,138.0,,,,,,,21.14,0.002846,33418.0,1.0,21.02,706456.52,VTS,7.0,10.0,7.0,10.0,10.0,1,1.0,1.0,5.0,5.0,7.0,3.0,9.0,,1.0,10.0,,8.0,1.0,9.0,4.0,8.0,1.0,1.0,8.0,6.0,,,8.0,8.0,10.0,10.0,2.0,10.0,9.0,9.0,8.0,3.0,,2.0,2.0,,10.0,1.0,4.0,8.0,6.0,,,2.0,4.0,6,1.0,10,1
2005-01-07,76769,,11,1,1382.0,92343P10,VTS,VERITAS D G C INC,VTS,213112.0,N,A,R,25593,1,1382.0,,,,13.0,138.0,,,,,,,20.26,-0.041627,33418.0,1.0,21.24,677048.68,VTS,7.0,10.0,7.0,10.0,10.0,1,1.0,1.0,5.0,5.0,7.0,3.0,9.0,,1.0,10.0,,8.0,1.0,9.0,4.0,8.0,1.0,1.0,8.0,6.0,,,8.0,8.0,10.0,10.0,2.0,10.0,9.0,9.0,8.0,3.0,,2.0,2.0,,10.0,1.0,4.0,8.0,6.0,,,2.0,4.0,6,1.0,10,1
2005-01-10,76769,,11,1,1382.0,92343P10,VTS,VERITAS D G C INC,VTS,213112.0,N,A,R,25593,1,1382.0,,,,13.0,138.0,,,,,,,20.84,0.028628,33418.0,1.0,20.6,696431.12,VTS,7.0,10.0,7.0,10.0,10.0,1,1.0,1.0,5.0,5.0,7.0,3.0,9.0,,1.0,10.0,,8.0,1.0,9.0,4.0,8.0,1.0,1.0,8.0,6.0,,,8.0,8.0,10.0,10.0,2.0,10.0,9.0,9.0,8.0,3.0,,2.0,2.0,,10.0,1.0,4.0,8.0,6.0,,,2.0,4.0,6,1.0,10,1
2005-01-11,76769,,11,1,1382.0,92343P10,VTS,VERITAS D G C INC,VTS,213112.0,N,A,R,25593,1,1382.0,,,,13.0,138.0,,,,,,,20.72,-0.005758,33418.0,1.0,20.99,692420.96,VTS,7.0,10.0,7.0,10.0,10.0,1,1.0,1.0,5.0,5.0,7.0,3.0,9.0,,1.0,10.0,,8.0,1.0,9.0,4.0,8.0,1.0,1.0,8.0,6.0,,,8.0,8.0,10.0,10.0,2.0,10.0,9.0,9.0,8.0,3.0,,2.0,2.0,,10.0,1.0,4.0,8.0,6.0,,,2.0,4.0,6,1.0,10,1
2005-01-12,76769,,11,1,1382.0,92343P10,VTS,VERITAS D G C INC,VTS,213112.0,N,A,R,25593,1,1382.0,,,,13.0,138.0,,,,,,,21.35,0.030405,33418.0,1.0,20.72,713474.3,VTS,7.0,10.0,7.0,10.0,10.0,1,1.0,1.0,5.0,5.0,7.0,3.0,9.0,,1.0,10.0,,8.0,1.0,9.0,4.0,8.0,1.0,1.0,8.0,6.0,,,8.0,8.0,10.0,10.0,2.0,10.0,9.0,9.0,8.0,3.0,,2.0,2.0,,10.0,1.0,4.0,8.0,6.0,,,2.0,4.0,6,1.0,10,1
2005-01-13,76769,,11,1,1382.0,92343P10,VTS,VERITAS D G C INC,VTS,213112.0,N,A,R,25593,1,1382.0,,,,13.0,138.0,,,,,,,21.84,0.022951,33418.0,1.0,21.65,729849.12,VTS,7.0,10.0,7.0,10.0,10.0,1,1.0,1.0,5.0,5.0,7.0,3.0,9.0,,1.0,10.0,,8.0,1.0,9.0,4.0,8.0,1.0,1.0,8.0,6.0,,,8.0,8.0,10.0,10.0,2.0,10.0,9.0,9.0,8.0,3.0,,2.0,2.0,,10.0,1.0,4.0,8.0,6.0,,,2.0,4.0,6,1.0,10,1
2005-01-14,76769,,11,1,1382.0,92343P10,VTS,VERITAS D G C INC,VTS,213112.0,N,A,R,25593,1,1382.0,,,,13.0,138.0,,,,,,,22.11,0.012363,33418.0,1.0,21.94,738871.98,VTS,7.0,10.0,7.0,10.0,10.0,1,1.0,1.0,5.0,5.0,7.0,3.0,9.0,,1.0,10.0,,8.0,1.0,9.0,4.0,8.0,1.0,1.0,8.0,6.0,,,8.0,8.0,10.0,10.0,2.0,10.0,9.0,9.0,8.0,3.0,,2.0,2.0,,10.0,1.0,4.0,8.0,6.0,,,2.0,4.0,6,1.0,10,1
