,PERMNO,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,HEXCD,HSICCD,CUSIP,DLSTCD,NEXTDT,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,ACPERM,NWPERM,DLPRC,PRC,RET,SHROUT,CFACPR,OPENPRC,MARKETCAP,TAQ_TICKER,pNYSE_size,pNYSE_value,pNYSE_prof,pNYSE_dur,pNYSE_valprof,pNYSE_fscore,pNYSE_debtiss,pNYSE_repurch,pNYSE_nissa,pNYSE_accruals,pNYSE_growth,pNYSE_aturnover,pNYSE_gmargins,pNYSE_divp,pNYSE_ep,pNYSE_cfp,pNYSE_noa,pNYSE_inv,pNYSE_invcap,pNYSE_igrowth,pNYSE_sgrowth,pNYSE_lev,pNYSE_roaa,pNYSE_roea,pNYSE_sp,pNYSE_gltnoa,pNYSE_divg,pNYSE_invaci,pNYSE_mom,pNYSE_indmom,pNYSE_valmom,pNYSE_valmomprof,pNYSE_shortint,pNYSE_mom12,pNYSE_momrev,pNYSE_lrrev,pNYSE_valuem,pNYSE_nissm,pNYSE_sue,pNYSE_roe,pNYSE_rome,pNYSE_roa,pNYSE_strev,pNYSE_ivol,pNYSE_betaarb,pNYSE_season,pNYSE_indrrev,pNYSE_indrrevlv,pNYSE_indmomrev,pNYSE_ciss,pNYSE_price,pNYSE_age,pNYSE_shvol,pNYSE_exchsw,pNYSE_ipo
2005-01-03,83509,,11,1,8742.0,30294110,FCN,F T I CONSULTING INC,FCN,541611.0,N,A,R,14602,1,8742.0,30294110.0,,,87.0,874.0,,,,,,,21.7,0.0299,42398.0,1.0,21.09,920036.6,FCN,8.0,5.0,6.0,3.0,6.0,10,1.0,10.0,3.0,7.0,1.0,3.0,9.0,,8.0,5.0,1.0,6.0,1.0,3.0,1.0,3.0,9.0,8.0,2.0,2.0,,,7.0,4.0,6.0,7.0,1.0,2.0,10.0,1.0,7.0,5.0,,4.0,5.0,7.0,4.0,8.0,7.0,9.0,4.0,3.0,2.0,1.0,4.0,8,5.0,10,1
2005-01-04,83509,,11,1,8742.0,30294110,FCN,F T I CONSULTING INC,FCN,541611.0,N,A,R,14602,1,8742.0,30294110.0,,,87.0,874.0,,,,,,,21.18,-0.023963,42398.0,1.0,21.6,897989.64,FCN,8.0,5.0,6.0,3.0,6.0,10,1.0,10.0,3.0,7.0,1.0,3.0,9.0,,8.0,5.0,1.0,6.0,1.0,3.0,1.0,3.0,9.0,8.0,2.0,2.0,,,7.0,4.0,6.0,7.0,1.0,2.0,10.0,1.0,7.0,5.0,,4.0,5.0,7.0,4.0,8.0,7.0,9.0,4.0,3.0,2.0,1.0,4.0,8,5.0,10,1
2005-01-05,83509,,11,1,8742.0,30294110,FCN,F T I CONSULTING INC,FCN,541611.0,N,A,R,14602,1,8742.0,30294110.0,,,87.0,874.0,,,,,,,20.65,-0.025024,42398.0,1.0,21.0,875518.7,FCN,8.0,5.0,6.0,3.0,6.0,10,1.0,10.0,3.0,7.0,1.0,3.0,9.0,,8.0,5.0,1.0,6.0,1.0,3.0,1.0,3.0,9.0,8.0,2.0,2.0,,,7.0,4.0,6.0,7.0,1.0,2.0,10.0,1.0,7.0,5.0,,4.0,5.0,7.0,4.0,8.0,7.0,9.0,4.0,3.0,2.0,1.0,4.0,8,5.0,10,1
2005-01-06,83509,,11,1,8742.0,30294110,FCN,F T I CONSULTING INC,FCN,541611.0,N,A,R,14602,1,8742.0,30294110.0,,,87.0,874.0,,,,,,,20.55,-0.004843,42398.0,1.0,20.6,871278.9,FCN,8.0,5.0,6.0,3.0,6.0,10,1.0,10.0,3.0,7.0,1.0,3.0,9.0,,8.0,5.0,1.0,6.0,1.0,3.0,1.0,3.0,9.0,8.0,2.0,2.0,,,7.0,4.0,6.0,7.0,1.0,2.0,10.0,1.0,7.0,5.0,,4.0,5.0,7.0,4.0,8.0,7.0,9.0,4.0,3.0,2.0,1.0,4.0,8,5.0,10,1
2005-01-07,83509,,11,1,8742.0,30294110,FCN,F T I CONSULTING INC,FCN,541611.0,N,A,R,14602,1,8742.0,30294110.0,,,87.0,874.0,,,,,,,20.25,-0.014599,42398.0,1.0,20.55,858559.5,FCN,8.0,5.0,6.0,3.0,6.0,10,1.0,10.0,3.0,7.0,1.0,3.0,9.0,,8.0,5.0,1.0,6.0,1.0,3.0,1.0,3.0,9.0,8.0,2.0,2.0,,,7.0,4.0,6.0,7.0,1.0,2.0,10.0,1.0,7.0,5.0,,4.0,5.0,7.0,4.0,8.0,7.0,9.0,4.0,3.0,2.0,1.0,4.0,8,5.0,10,1
2005-01-10,83509,,11,1,8742.0,30294110,FCN,F T I CONSULTING INC,FCN,541611.0,N,A,R,14602,1,8742.0,30294110.0,,,87.0,874.0,,,,,,,20.2,-0.002469,42398.0,1.0,20.2,856439.6,FCN,8.0,5.0,6.0,3.0,6.0,10,1.0,10.0,3.0,7.0,1.0,3.0,9.0,,8.0,5.0,1.0,6.0,1.0,3.0,1.0,3.0,9.0,8.0,2.0,2.0,,,7.0,4.0,6.0,7.0,1.0,2.0,10.0,1.0,7.0,5.0,,4.0,5.0,7.0,4.0,8.0,7.0,9.0,4.0,3.0,2.0,1.0,4.0,8,5.0,10,1
2005-01-11,83509,,11,1,8742.0,30294110,FCN,F T I CONSULTING INC,FCN,541611.0,N,A,R,14602,1,8742.0,30294110.0,,,87.0,874.0,,,,,,,19.98,-0.010891,42398.0,1.0,20.05,847112.04,FCN,8.0,5.0,6.0,3.0,6.0,10,1.0,10.0,3.0,7.0,1.0,3.0,9.0,,8.0,5.0,1.0,6.0,1.0,3.0,1.0,3.0,9.0,8.0,2.0,2.0,,,7.0,4.0,6.0,7.0,1.0,2.0,10.0,1.0,7.0,5.0,,4.0,5.0,7.0,4.0,8.0,7.0,9.0,4.0,3.0,2.0,1.0,4.0,8,5.0,10,1
2005-01-12,83509,,11,1,8742.0,30294110,FCN,F T I CONSULTING INC,FCN,541611.0,N,A,R,14602,1,8742.0,30294110.0,,,87.0,874.0,,,,,,,19.72,-0.013013,42398.0,1.0,19.98,836088.56,FCN,8.0,5.0,6.0,3.0,6.0,10,1.0,10.0,3.0,7.0,1.0,3.0,9.0,,8.0,5.0,1.0,6.0,1.0,3.0,1.0,3.0,9.0,8.0,2.0,2.0,,,7.0,4.0,6.0,7.0,1.0,2.0,10.0,1.0,7.0,5.0,,4.0,5.0,7.0,4.0,8.0,7.0,9.0,4.0,3.0,2.0,1.0,4.0,8,5.0,10,1
2005-01-13,83509,,11,1,8742.0,30294110,FCN,F T I CONSULTING INC,FCN,541611.0,N,A,R,14602,1,8742.0,30294110.0,,,87.0,874.0,,,,,,,19.44,-0.014199,42398.0,1.0,19.72,824217.12,FCN,8.0,5.0,6.0,3.0,6.0,10,1.0,10.0,3.0,7.0,1.0,3.0,9.0,,8.0,5.0,1.0,6.0,1.0,3.0,1.0,3.0,9.0,8.0,2.0,2.0,,,7.0,4.0,6.0,7.0,1.0,2.0,10.0,1.0,7.0,5.0,,4.0,5.0,7.0,4.0,8.0,7.0,9.0,4.0,3.0,2.0,1.0,4.0,8,5.0,10,1
2005-01-14,83509,,11,1,8742.0,30294110,FCN,F T I CONSULTING INC,FCN,541611.0,N,A,R,14602,1,8742.0,30294110.0,,,87.0,874.0,,,,,,,19.63,0.009774,42398.0,1.0,19.55,832272.74,FCN,8.0,5.0,6.0,3.0,6.0,10,1.0,10.0,3.0,7.0,1.0,3.0,9.0,,8.0,5.0,1.0,6.0,1.0,3.0,1.0,3.0,9.0,8.0,2.0,2.0,,,7.0,4.0,6.0,7.0,1.0,2.0,10.0,1.0,7.0,5.0,,4.0,5.0,7.0,4.0,8.0,7.0,9.0,4.0,3.0,2.0,1.0,4.0,8,5.0,10,1
